frame,timestamp_ns,raw_z,z_filt,w_px,conf
5900,1783400219354434069,2.948,2.971,65.6,0.846
5905,1783400219521965202,2.964,2.964,65.3,0.836
5910,1783400219686608166,2.905,2.955,66.6,0.841
5915,1783400219852236458,2.929,2.948,66.1,0.841
5920,1783400220031220377,2.768,2.929,69.9,0.832
5925,1783400220194927265,2.804,2.905,69.0,0.840
5930,1783400220363647322,2.690,2.804,71.9,0.848
5935,1783400220531926745,2.561,2.768,75.6,0.839
5940,1783400220695919175,2.550,2.690,75.9,0.840
5945,1783400220863886555,2.430,2.561,79.6,0.841
5950,1783400221031838786,2.224,2.550,87.0,0.829
5955,1783400221195836837,2.075,2.430,93.2,0.847
5960,1783400221363549163,2.099,2.224,92.2,0.840
5965,1783400221532233784,1.930,2.099,100.2,0.839
5970,1783400221695405738,2.180,2.099,88.8,0.841
5975,1783400221863928462,2.039,2.075,94.9,0.843
5980,1783400222032400960,1.939,2.039,99.8,0.843
5985,1783400222195029342,1.960,1.960,98.7,0.843
5990,1783400222352186094,1.969,1.969,98.3,0.849
5995,1783400222531881011,1.846,1.960,104.8,0.848
6000,1783400222696127844,1.907,1.939,101.5,0.848
6005,1783400222852518564,2.002,1.960,96.7,0.845
6010,1783400223032650069,1.853,1.907,104.4,0.844
6015,1783400223195929706,1.861,1.861,104.0,0.837
6020,1783400223363755467,1.704,1.861,113.5,0.832
6025,1783400223532114561,1.735,1.853,111.5,0.832
6030,1783400223695963668,1.766,1.766,109.6,0.830
6035,1783400223852077403,1.784,1.766,108.5,0.796
6040,1783400224032139906,1.727,1.735,112.0,0.820
6045,1783400224195947616,1.871,1.766,103.4,0.815
6050,1783400224353193187,1.862,1.784,103.9,0.818
6055,1783400224522305049,1.893,1.862,102.2,0.818
6060,1783400224686445559,1.956,1.871,98.9,0.783
6065,1783400224853807692,1.928,1.893,100.4,0.755
6070,1783400225022369850,1.801,1.893,107.4,0.750
6075,1783400225186394971,1.889,1.893,102.4,0.757
6080,1783400225353833528,1.893,1.893,102.2,0.788
6085,1783400225522446834,1.769,1.889,109.4,0.803
6090,1783400225686443301,1.774,1.801,109.0,0.816
6095,1783400225854362540,2.125,1.889,91.1,0.733
6100,1783400226021313653,1.795,1.795,107.8,0.704
6105,1783400226186290830,2.386,1.795,81.1,0.611
6110,1783400226353856549,4.061,2.125,47.6,0.509
6115,1783400226522275846,,2.125,,
6120,1783400226685331939,,2.125,,
6125,1783400226854370642,,2.125,,
6130,1783400227022364202,,2.125,,
6135,1783400227186382591,,2.125,,
6140,1783400227365038237,,2.125,,
6145,1783400227521397977,,2.125,,
6150,1783400227686462130,,,,
6155,1783400227865113117,5.197,,37.2,0.541
6160,1783400228022256133,5.550,5.374,34.9,0.575
6165,1783400228197076233,,5.374,,
6170,1783400228353475398,,5.374,,
6175,1783400228522195356,4.956,5.197,39.0,0.448
6180,1783400228686256807,4.952,5.076,39.1,0.536
6185,1783400228864271767,,5.076,,
6190,1783400229022446130,,5.076,,
6195,1783400229185932740,,5.076,,
6200,1783400229354116902,4.882,4.956,39.6,0.420
